ID,Author,Title,URL,SeriesName,Summary,Genres,Score,RatingsCount,ReviewsCount,Pages,PublishedDate,Popularity_ReadingNow,Popularity_Wishlisted
22609391,k.a. linde,the wright brother,https://www.goodreads.com/book/show/22609391-the-wright-brothers,Standalone,"Librarian's note: An alternate cover edition can be found here  Two-time winner of the Pulitzer Prize David McCullough tells the dramatic story-behind-the-story about the courageous brothers who taught the world how to fly: Wilbur and Orville Wright.  On a winter day in 1903, in the Outer Banks of North Carolina, two unknown brothers from Ohio changed history. But it would take the world some time to believe what had happened: the age of flight had begun, with the first heavier-than-air, powered machine carrying a pilot.  Who were these men and how was it that they achieved what they did?  David McCullough, two-time winner of the Pulitzer Prize, tells the surprising, profoundly American story of Wilbur and Orville Wright.  Far more than a couple of unschooled Dayton bicycle mechanics who happened to hit on success, they were men of exceptional courage and determination, and of far-ranging intellectual interests and ceaseless curiosity, much of which they attributed to their upbringing. The house they lived in had no electricity or indoor plumbing, but there were books aplenty, supplied mainly by their preacher father, and they never stopped reading.  When they worked together, no problem seemed to be insurmountable. Wilbur was unquestionably a genius. Orville had such mechanical ingenuity as few had ever seen. That they had no more than a public high school education, little money and no contacts in high places, never stopped them in their mission to take to the air. Nothing did, not even the self-evident reality that every time they took off in one of their contrivances, they risked being killed.  In this thrilling book, master historian David McCullough draws on the immense riches of the Wright Papers, including private diaries, notebooks, scrapbooks, and more than a thousand letters from private family correspondence to tell the human side of the Wright Brothers' story, including the little-known contributions of their sister, Katharine, without whom things might well have gone differently for them.","History, Biography, Nonfiction, American History, Aviation, Audiobook, Science",4.17,92850,7143,320,2015-03-20,4177,118000
34322023,k.a. linde,the wright boss,https://www.goodreads.com/book/show/34322023-the-wright-boss,Wright #2,"A new stand alone office romance from USA Today bestselling author K.A. Linde...  I’ve always had one rule:  Don’t mix business and pleasure.  But then Landon Wright comes home to his family’s construction company with a broken back and a beaten heart and ends up as my new sexy boss. As the office gets heated, I’m thinking about throwing the rulebook out the window.  If only there weren’t a million reasons this could never work.  We may have shared a single perfect kiss, but I can’t let our intense connection cloud my judgment. Not with everything I’ve worked for on the line.  Dating your boss is so very, very wrong…even if he feels so Wright.","Romance, Contemporary, Contemporary Romance, Audiobook, Sports, Fiction, Amazon",3.93,4809,434,336,2017-05-16,800,4140
35109856,k.a. linde,the wright mistake,https://www.goodreads.com/book/show/35109856-the-wright-mistake,Wright #3,"A new stand alone enemies-to-lovers romance by USA Today bestselling author K.A. Linde...  I spent six weeks screwing Austin Wright’s brains out and all I got was this broken heart.  He can’t be trusted. Not with my body or my heart. Yet, two years have passed and I still crave him like an addict needing a fix.  The last time we tried this, it nearly ruined me. I know I should run and never look back. But his dark haunted eyes and razor blade smile speak to my soul. His touch sets my body on fire. And we all know what happens when you light gasoline. Someone is bound to get burned.  A second chance might destroy us both.  Because everyone knows two wrongs don’t make a Wright.","Romance, Contemporary Romance, Contemporary, Audiobook, New Adult, Fiction, Erotica",4.05,3764,387,336,2017-08-08,497,3180
15197,tia louise,trouble,https://www.goodreads.com/book/show/15197.Maus_II,Maus #2,"Acclaimed as a quiet triumph and a brutally moving work of art, the first volume of Art Spieglman's Maus introduced readers to Vladek Spiegleman, a Jewish survivor of Hitler's Europe, and his son, a cartoonist trying to come to terms with his father, his father's terrifying story, and History itself. Its form, the cartoon (the Nazis are cats, the Jews mice), succeeds perfectly in shocking us out of any lingering sense of familiararity with the events described, approaching, as it does, the unspeakable through the diminutive.  This second volume, subtitled , moves us from the barracks of Auschwitz to the bungalows of the Catskills. Genuinely tragic and comic by turns, it attains a complexity of theme and a precision of thought new to comics and rare in any medium. ties together two powerful stories: Vladek's harrowing tale of survival against all odds, delineating the paradox of daily life in the death camps, and the author's account of his tortured relationship with his aging father. At every level this is the ultimate survivor's tale - and that too of the children who somehow survive even the survivors.","Graphic Novels, Comics, Nonfiction, History, Memoir, Holocaust, Biography",4.42,149747,4812,144,1991-01-01,859,38500
51778361,tia louise,boss of me,https://www.goodreads.com/book/show/51778361-boss-of-me,Standalone,"An Amazon Top 70 bestseller.  Patton Fletcher is ✔Demanding, ✔Driven, ✔Sexy AF, and ✔My New Boss.  My sister says don’t fall for him. I say don’t worry. I’m not about to let some arrogant, young CEO derail my dreams. Or insult my wardrobe.  I don’t care about his deep brown eyes or the way the muscle moves in his square jaw when he’s pissed. I won’t fall for his power or how sexy he fills out that suit.  I said I could resist him.    She’s stubborn, independent, and a fighter. She has long, dark hair, crystal blue eyes, and freckles…  And long, sexy legs. And a smart mouth.  I’ve spent seven years building one of the top companies in Nashville, and I’m not about to let some ambitious, cardigan-wearing new kid distract me from my goals.  Raquel Morgan won’t tempt me. I’m The Boss, and","Romance, Contemporary Romance, Contemporary, Military Fiction, Fiction, New Adult, Family",3.96,5255,543,302,2019-09-14,3473,5577
55738401,tia louise,make me yours,https://www.goodreads.com/book/show/55738401-make-me-yours,Bellamy Creek #2,"He’s my brother’s best friend.  The hot single dad next door.  And one accidental sext later, my massive crush on him is no longer a secret.  It’s my own damn fault. I’m thirty years old, for heaven’s sake. I’m a kindergarten teacher and a (reasonably) responsible adult. I should know better than to get tipsy and draft a fake text listing all the dirty things I wish Officer Cole Mitchell would do to me.  I wasn’t supposed to hit send.  He wasn’t supposed to see it.  And he definitely wasn’t supposed to text back telling me to go on . . .  Because after that, things escalate quickly.  Cole is everything I’ve ever wanted. He’s sexy and protective. A devoted father to his little girl. A dedicated cop the whole town adores. The kind of guy you can trust to keep his hands to himself, even when you’re desperately hoping he won’t.  I’m not the girl he thought he’d end up with, but after all this time, I might finally get the chance to say the words I’ve always dreamed of . . . make me yours.","Contemporary Romance, Contemporary, Adult, Fiction, New Adult, Teachers, Chick Lit",3.96,30630,2283,387,2020-11-23,8117,25300
55590890,annika martin,most eligible billionaire,https://www.goodreads.com/book/show/55590890-most-eligible-billionaire,Billionaires of Manhattan #1,"He’s a powerful billionaire CEO who built the family business into an empire. The money doesn’t matter to him, but the company is his life. And then his eccentric mother wills it all to her tiny dog.  I’m Vicky, the dog whisperer. (Not really, but that’s what my elderly neighbor always says.) When she dies, she surprises everybody by leaving a corporation worth billions to her dog, Smuckers. With me as his spokesperson.  Suddenly I go from running my Etsy store to sitting in an elegant Wall Street boardroom with Smuckers in my lap. And my neighbor’s son, Henry Locke, aka New York’s most eligible bachelor, glaring across the table at me.  Rumor has it Henry’s a business genius who’s as talented in the bedroom as he is in the boardroom. Sure, he’s gorgeous. Sex-in-a-seven-thousand dollar suit. But…  He’s arrogant and infuriating. He refuses to listen to me when I insist I didn’t con his mother. He thinks he can bully me, buy me off, control me, even seduce me.  Henry may have the women of Manhattan eating out of the palm of his hand, but I'm so over entitled rich guys who think they own the world.  No way will his wicked smile be charming ME out of my panties.  His wicked...devastating...impossible-to-resist smile.  Oh well, who needs panties anyway? **************** A sexy enemies-to-lovers romantic comedy standalone!  *Formerly entitled Most Eligible Bastard*","Romance, Contemporary, Contemporary Romance, Audiobook, Humor, Chick Lit, Fiction",3.82,16389,1796,304,2017-11-06,3354,13100
55538972,annika martin,the billionaire's wake-up-call girl,https://www.goodreads.com/book/show/55538972-the-billionaire-s-wake-up-call-girl,Billionaires of Manhattan #2,"When my manager assigns me the task of finding a new wake up call service for our CEO, I think, how hard can this be?  Answer: practically impossible. It turns out that no wake-up call company in the world will take him on as a client. They’ve all had enough of his surly personality.  So in an effort not to lose my job, I secretly start making the calls myself, every day at 4:30 am sharp. OMG yes you read that right—four freaking thirty in the morning.  Confession: I’m not the nicest wake-up-call girl at that hour. Hello! Who wakes up before the roosters are even crowing? Luckily he doesn’t seem to mind my get-your-ass-out-of-bed attitude.  Day by day we’re becoming closer, and the calls start turning hot, like pay-by-the-minute hot and oh-so-wild. Snuggled under the covers with the moonlight streaming in the windows, we divulge our secrets to each other, but the one thing that he can never find out is that the sexy vixen who wakes him up every morning is just the lowly assistant who wears frumpy dresses. I can only imagine his disappointment.  Now he wants to take me out on a date and he’s scouring Manhattan to find me. He’s an overachieving billionaire bent on a mission. How much longer can I keep up this charade?","Romance, Contemporary Romance, Contemporary, Humor, Audiobook, Fiction, Chick Lit",3.93,21924,2282,299,2018-07-09,3455,10900
55583305,annika martin,breaking the billionaire's rules,https://www.goodreads.com/book/show/55583305-breaking-the-billionaire-s-rules,Billionaires of Manhattan #3,"Max Hilton is my high school nemesis turned billionaire. And tomorrow I deliver his lunch order. In a cat costume.  You know he’s going to love it. He’ll smile that smirky smile, sitting there all superior in his gleaming tower, the wealthiest and most notorious playboy in all of New York, the king of everything.  Turns out it wasn’t curiosity that killed the cat—it was mortification.  I’m almost ready to quit my lunch delivery job, but then my roommate tosses me a copy of The Max Hilton Playbook: Ten Golden Rules for Picking up the Hottest Girl in the Room.  It’s the book that catapulted him to stardom. And it’s my new bible.  I’m going to use his own techniques against him. I’ll wrap him around my little finger, bring him to his knees, and crush his steely heart. Call it payback for all the single girls who had to endure legions of losers wielding his legendary tactics.  But seeing Max every day, I’m discovering a side of him I didn’t even know existed--he’s not the jerky guy I thought he was. He has this smile he shows only to me, and it melts my heart. His touch sends shivers down my spine. And those forbidden kisses are driving me wild.  Falling for him was not in my plan.  Am I breaking his rules or will his rules break me first?","Romance, Contemporary, Contemporary Romance, Audiobook, Chick Lit, Humor, Fiction",3.78,7420,756,420,2019-02-19,981,3862
28675670,max monroe,tapping the billionaire,https://www.goodreads.com/book/show/28675670-tapping-the-billionaire,Billionaire Bad Boys #1,"A secret duo of romance authors team up under the New York Times & USA Today Bestselling pseudonym Max Monroe to bring you a sexy, laugh-out-loud new series. Are you ready to meet the Billionaire Bad Boys?  Blind dates? Online dating profiles? Been there, done that.  Georgia Cummings has zero luck with dating, and the era of the internet is not her friend. No matter how fast she runs, how many corners she turns, she can’t find her way out of this weird, alternate universe where men think d*ck pics are a replacement for small talk and getting to know a girl. One more crotch selfie and she might write men off for good…    Kline Brooks is the quintessential billionaire bad boy—dark, styled, short hair, muscles for days, and a panty-dropping smile. Except—  As his employee, he won’t touch her with a ten foot pole. But she won’t touch him either.     If you’re the type of woman who prefers crotch selfies to small talk, this book isn’t for you.  If you enjoy random men you’ve never met filling up your inbox with dirty words and p*rn—for reasons focused more towards diddling your donut than laughing at the absurdity—this book isn’t for you.  If you HATE laughing, this book isn’t for you.  If you want your male leads to grunt, thrust like jack rabbits, and have one-track minds that prefer a nice pair of t*ts to brains every hour of every day for the rest of forever, well, then, this book still isn’t for you.  But.  If you enjoy a good swoon, a hearty laugh, witty banter, and some hot as f*@% f*@%ing, then consider Georgia Cummings your Girl Friday and Kline Brooks your next irresistible book boyfriend.","Romance, Contemporary, Contemporary Romance, Humor, Adult, Audiobook, New Adult",4.16,25594,2474,377,2016-04-24,5633,13000
29424551,max monroe,banking the billionaire,https://www.goodreads.com/book/show/29424551-banking-the-billionaire,Billionaire Bad Boys #2,"A secret duo of romance authors team up under the New York Times & USA Today Bestselling pseudonym Max Monroe to bring you more from their sexy, laugh-out-loud new series. Can you ever get enough Billionaire Bad Boys?  Uninhibited. Sarcastic. Confident. Beautiful. With a thriving photography career that allows her to travel all over the world and capture the hottest of men behind her camera lens, Cassie Phillips is the woman who can’t be tamed.  Adrenaline-junkie. Jokester. Billionaire. Hot-as-sin. At six-foot-five, with muscles for days, and that perfect playful smile, Thatcher Kelly is the kind of man you don’t want to deny.  Wild for wild. Prank for prank. The two most unlikely of people may be the only ones to see that some personality traits only run skin deep.  Uncensored. Hilarious. And too damn hot to put into words. Grab a fan and get ready for one hell of a ride because when the opposite of opposites attract, things are bound to get a little messy.","Romance, Contemporary, Humor, Contemporary Romance, Audiobook, Adult, Erotica",4.36,13628,1150,418,2016-07-24,2649,5470
31276376,max monroe,scoring the billionaire,https://www.goodreads.com/book/show/31276376-scoring-the-billionaire,Billionaire Bad Boys #3,"This is a previously-published edition - ASIN: B01J285BJK  A secret duo of romance authors team up under the New York Times & USA Today Bestselling pseudonym Max Monroe to bring you the end of their sexy, laugh-out-loud Billionaire Bad Boys series.  Two love-matches made. One to go.  Even though two of his best friends have settled down, Wes Lancaster is determined not to get sucked into some siren’s web. As owner of the professional football team the New York Mavericks and wildly successful BAD restaurant, his lifestyle is full as it is.  Well, , until Winnie Winslow, the new, sexy, stiletto-wearing Team Physician trash-talks him in the locker room without batting an eye.  Now he can’t stop himself from wanting her.  The only girl in her parents’ brood of five, she’s as outspoken as she is beautiful and the kind of woman who holds her own—and then some.  Always competitive at heart, if he’s going all in for love... Wes sure as hell wants a Win-Win.  Prepare to get a little dirty because this one might go into overtime.","Romance, Contemporary, Sports, Sports Romance, Contemporary Romance, Audiobook, Humor",4.26,10540,652,380,2016-10-25,2211,4311
55849103,stella rhys,bad boss,https://www.goodreads.com/book/show/55849103-office-grump,Bad Chicago Bosses #1,"Wall Street Journal bestselling author Nicole Snow returns with a fierce and hilarious office romance where two sworn enemies make undeniable lovers.  My “interview” with bosshole supreme was anything but normal. He picked the worst day ever to chase me off my favorite park bench. I retaliated with a spray of cinnamon latte all over his Italian shoes. Then—for some unholy reason—Magnus Heron offered me a job.  Even his name sounds like a piece of work. Guess what? He is. But when you're single, broke, and barely surviving in Chicago, you hop on the gift horse offering a six-figure salary and I picked the stallion on a one-way trip to hell.  It's not the impossibly long hours working under Grump-zilla. It's not the fact that he's snarly, demanding, horribly rich, and chiseled. It's not even the pesky way he makes me blush every flipping time we're together. Mag is my boss. I'm his lowly assistant. Some rules are carved in stone.  That's my mantra until we're sharing a sunset too beautiful for life. Alone with wandering lips, whispered secrets, and disaster in the making. The plan was simple: punch the clock, get paid, and keep hating my boss. What's the blueprint when the office grump brings me to my knees?","Romance, Contemporary Romance, Contemporary, Fiction, New Adult, Adult, Humor",4.07,14881,881,484,2020-11-13,8694,7255
48572514,pipa grant,crazy for loving you,https://www.goodreads.com/book/show/48572514-crazy-for-loving-you,Bluewater Billionaires,"Is there anything hotter than a growly, overprotective Marine cradling a baby? My melted ovaries don’t think so. When you work hard and have the bank account to prove it, you’re entitled to play hard. I’ve seen some crazy things. I’ve caused some crazy scenes. And there’s no shame in my game.  But I’m still knocked off my stilettos when an insane chain of events leads to me inheriting a baby. The craziest part? The baby comes with a by-the-books, no-nonsense retired Marine who's so regimented that I wouldn't be surprised if he irons his boxer shorts.  Parenting? Bring it on. I don’t need sleep—I once started my day with business meetings in Cairo and ended it three days later at a club in Melbourne. Changing diapers? Please. It can't be any more challenging than changing out of Spanx on the back of a moving motorcycle. Training the little guy to run the family’s real estate empire? He’ll be all our bosses by the time he’s four.  But living with my new co-guardian? The gruff, muscled, tattooed former military man who manages to check all my boxes while trying to sneak under my skin?  He needs to go.  Because the longer he stays, the more layers he’s peeling off my heart.  But love isn’t something that’s ever diluted my gene pool, and I like my life just fine without it. I have awesome friends, this adorable baby and an obscene amount of money. Who needs love?  Turns out…maybe me.    The Bluewater Billionaires are four shared-world hot romantic comedies written by Lucy Score, Claire Kingsley, Kathryn Nolan, and Pippa Grant. They can all be read as stand-alone novels.","Romance, Contemporary, Contemporary Romance, Military Fiction, Humor, Chick Lit, Fiction",4.25,9606,705,389,2019-11-08,4623,5637
61273778,stella rhys,sweet spot,https://www.goodreads.com/book/show/61273778-the-sweet-spot,Standalone,"A wise and joyful novel that celebrates love, hate, and all of the glorious absurdity in between.  In the heart of Greenwich Village, three women form an accidental sorority when a baby—belonging to exactly none of them—lands on their collective doorstep.  Lauren and her family—lucky bastards—have been granted the use of a spectacular brownstone, teeming with history and dizzyingly unattractive 70s wallpaper. Adding to the home’s bohemian, grungy splendor is the bar occupying the basement, a (mostly) beloved dive called The Sweet Spot. Within days of moving in, Lauren discovers that she has already made an enemy in the neighborhood by inadvertently sparking the divorce of a couple she has never actually met.  Melinda’s husband of thirty years has dumped her for a young celebrity entrepreneur named Felicity, and, to Melinda’s horror, the lovebirds are soon to become parents. In her incandescent rage, Melinda wreaks havoc wherever she can, including in Felicity’s Soho boutique, where she has a fit of epic proportions, which happens to be caught on film.  Olivia—the industrious twenty-something behind the counter, who has big dreams and bigger debt—gets caught in the crossfire. In an effort to diffuse Melinda’s temper, Olivia has a tantrum of her own and gets unceremoniously canned, thanks to TikTok.  When Melinda’s ex follows his lover across the country, leaving their squalling baby behind, the three women rise to the occasion in order to forgive, to forget, to Ferberize, and to track down the wayward parents. But can their little village find a way toward the happily ever afters they all desire? Welcome to The Sweet Spot.","Fiction, Romance, Contemporary, Chick Lit, Audiobook, Humor, Adult",3.92,12022,1772,400,2023-01-31,709,27400
28963772,stella rhys,dirty deeds,https://www.goodreads.com/book/show/28963772-four-letter-word,Dirty Deeds #1,"Fate. Hate. Love. Lies.  Which four letter word will change their lives forever?  Sydney Paige was never so mortified to hear the words ""wrong number"" in her life. She meant to tell off the guy who broke her best friend's heart but unleashed her anger on a perfect stranger instead. And now her world is turned upside down by the captivating man who wants to keep her on the line.  Brian Savage is living a life he's quickly come to hate-until Sydney's wild rant has him hooked and hungry for more. Soon the sexy woman on the phone becomes the lover in his bed. But Brian has secrets, and the closer he lets Syd get, the harder it is to shield her from the devastating mistakes of his past . . .","Romance, Contemporary, New Adult, Contemporary Romance, Adult, Erotica, Audiobook",3.88,12223,1489,416,2016-10-04,599,1711
53490997,s.l. scott,the billionaire's obsession: simon,https://www.goodreads.com/book/show/53490997-the-billionaire-s-obsession,The Billionaire's Obsession #1,"Will the reclusive, stubborn, alpha billionaire be my rescuer, or the biggest mistake of my life?  You could say I'm a nursing student who is definitely down on her luck. My entire life has been a struggle for me. But I'm almost through the hard times, nearly done with nursing school so I can build a better life than the one I was given. I'm so ready to move from full-time waitressing to a professional nursing career.  Until....disaster strikes just as I enter the home stretch.  Through no fault of my own, I'm about to be homeless, and I'll end up kissing all my dreams goodbye unless some kind of wonderful,surprise event occurs, and great things just don't happen to a girl like me.  Or so I thought...until a miracle shows up in the form of the mysterious, stubborn, handsome, alpha billionaire, Simon Hudson.  He makes me a bargain that's almost impossible not to accept when I'm looking at homelessness, and giving up everything I've worked so hard to achieve.  Do I dare trust a wealthy mystery man that I don't even know?  Simon has secrets and hidden pain that inexplicably draws me to him, but once I'm caught up in his web, will he ever let me go?","Romance, Contemporary Romance, Contemporary, Erotica, Erotic Romance, Adult, BDSM",4.02,26857,1334,374,2013-02-27,11400,11800
53491020,s.l. scott,the billionaire’s obsession: sam,https://www.goodreads.com/book/show/53491020-heart-of-the-billionaire-sam,The Billionaire's Obsession #2,"Heart Of The Billionaire (The Billionaire’s Obsession ~ Sam)  GENRE: Adult Contemporary Erotic Romance  Author Note: This novel is the complete story of Sam and Maddie, but reading The Billionaire’s Obsession – The Complete Collection (Simon and Kara’s story) first is highly recommended to enhance your reading pleasure.  Sam and Maddie are here!  Billionaire Sam Hudson has pretty much lived his life with no apologies because he tries never to do anything that he’s sorry about…except for what he had done in the past to Dr. Madeline Reynolds. Many years and regrets later, Sam meets up with Maddie again by chance; his brother Simon is marrying Maddie’s best friend and the two of them are forced to be civil. But Sam wants to be more than polite, and he wants another chance to make things right, so he offers Maddie a bold proposition, an offer he knows she’ll have a very hard time declining even though she hates him.  Dr. Madeline Reynolds adores her best friend Kara and her fiancé Simon, but being forced into the company of Sam Hudson, because they are both in Simon and Kara’s wedding, is pure torture. She’s hated Sam for years, but when he offers her a bargain, something near and dear to her heart, she’s torn between her dislike for the man and the offer of something she’s always desperately wanted. Once, Sam Hudson nearly destroyed her, but Maddie discovers that sometimes things aren’t always what they appear to be. Is Sam really a devious heartbreaker, or is there something more to him beneath the surface?  Can two people with so many years of hurt between them learn to trust each other again?  Please note: This is an erotic romance and not appropriate for YA readers. The book contains graphic sex, language and situations not appropriate for YA readers.","Romance, Contemporary Romance, Contemporary, Erotica, Erotic Romance, Adult, Fiction",4.16,14929,591,154,2013-03-21,4425,3884
53491034,s.l. scott,the billionaire's salvation: max,https://www.goodreads.com/book/show/53491034-the-billionaire-s-salvation-max,The Billionaire's Obsession #3,"Billionaire Max Hamilton thought he was finally starting to find contentment, more than two years after losing his wife Mia in a tragic drowning accident.  He'd been reunited with a sister he hadn’t realized existed. Finally he had family again, a reprieve from the pain and loneliness that had haunted him since his devastating loss. Yeah…he was as happy as a man could be, considering he had lost the other half of his soul and most of his heart when fate had torn his wife away from him.  Or so he believed…until the day he rescued a mysterious woman in the park, a female who somehow had managed to reignite a part of him that he thought was long dead... Suddenly, Max's protective, dominant, possessive male instincts flare to life, leaving him at a loss as to how lightning could possibly strike twice in one lifetime. Is he truly being given another chance at real happiness, or would it be dangled in front of him, only to be taken away once again?  Find out by reading The Billionaire’s Salvation, Book 3 in The New York Times Bestselling series, The Billionaire’s Obsession. This is a complete contemporary erotic romance novel with no cliffhangers!","Romance, Contemporary Romance, Contemporary, Erotica, Adult, Erotic Romance, Fiction",4.14,10725,469,175,2013-09-08,3659,2828
123257687,l.j. shen,the villain,https://www.goodreads.com/book/show/123257687-assistant-to-the-villain,Assistant to the Villain #1,"Once Upon a Time meets The Office in Hannah Maehrer’s laugh-out-loud viral TikTok series turned novel, about the sunshine assistant to an Evil Villain…and their unexpected romance.  ASSISTANT WANTED: Notorious, high-ranking villain seeks loyal, levelheaded assistant for unspecified office duties, supporting staff for random mayhem, terror, and other Dark Things In General. Discretion a must. Excellent benefits.  With ailing family to support, Evie Sage's employment status isn't just important, it's vital. So when a mishap with Rennedawn’s most infamous Villain results in a job offer—naturally, she says yes. No job is perfect, of course, but even less so when you develop a teeny crush on your terrifying, temperamental, and undeniably hot boss.  But just when she’s getting used to severed heads suspended from the ceiling and the odd squish of an errant eyeball beneath her heel, Evie suspects this dungeon has a huge rat…and not just the literal kind. Because something rotten is growing in the kingdom of Rennedawn, and someone wants to take the Villain—and his entire nefarious empire—out.  Now Evie must not only resist drooling over her boss but also figure out exactly who is sabotaging his work…and ensure he makes them pay.  After all, a good job is hard to find.","Fantasy, Romance, Fiction, Audiobook, Fantasy Romance, Magic, Adult",3.89,103954,19987,342,2023-08-29,8428,192000
127305713,l.j. shen,the hunter,https://www.goodreads.com/book/show/127305713-heartless-hunter,The Crimson Moth #1,"Enemies-to-lovers doesn't get more high stakes than a witch and a witch hunter falling in love in bestselling author Kristen Ciccarelli's latest romantic fantasy.  On the night Rune’s life changed forever, blood ran in the streets. Now, in the aftermath of a devastating revolution, witches have been diminished from powerful rulers to outcasts ruthlessly hunted due to their waning magic, and Rune must hide what she is.  Spending her days pretending to be nothing more than a vapid young socialite, Rune spends her nights as the Crimson Moth, a witch vigilante who rescues her kind from being purged. When a rescue goes wrong, she decides to throw the witch hunters off her scent and gain the intel she desperately needs by courting the handsome Gideon Sharpe – a notorious and unforgiving witch hunter loyal to the revolution – who she can't help but find herself falling for.  Gideon loathes the decadence and superficiality Rune represents, but when he learns the Crimson Moth has been using Rune’s merchant ships to smuggle renegade witches out of the republic, he inserts himself into her social circles by pretending to court her right back. He soon realizes that beneath her beauty and shallow façade, is someone fiercely intelligent and tender who feels like his perfect match. Except, what if she’s the very villain he’s been hunting?  Kristen Ciccarelli’s is the thrilling start to a romantic fantasy duology where the only thing more treacherous than being a witch…is falling in love.","Fantasy, Romance, Young Adult, Fantasy Romance, Witches, Magic, Fiction",4.25,53817,10589,416,2024-02-20,7660,184000
40727118,l.j. shen,the monster,https://www.goodreads.com/book/show/40727118-the-sea-of-monsters,Percy Jackson and the Olympians #2,"After a year spent trying to prevent a catastropic war among the Greek gods, Percy Jackson finds his seventh-grade school year unnervingly quiet. His biggest problem is dealing with his new friend, Tyson--a six-foot-three, mentally challenged homeless kid who follows Percy everywhere, making it hard for Percy to have any ""normal"" friends.  But things don't stay quiet for long. Percy soon discovers there is trouble at Camp Half-Blood: The magical borders which protect Half-Blood Hill have been poisoned by a mysterious enemy, and the only safe haven for demigods is on the verge of being overrun by mythological monsters. To save the camp, Percy needs the help of his best friend, Grover, who has been taken prisoner by the Cyclops Polyphemus on an island somewhere in the Sea of Monsters--the dangerous waters Greek heroes have sailed for millenia--only today, the Sea of Monsters goes by a new name...the Bermuda Triangle.  Now Percy and his friends--Grover, Annabeth, and Tyson--must retrieve the Golden Fleece from the Island of the Cyclopes by the end of the summer or Camp Half-Blood will be destroyed. But first, Percy will learn a stunning new secret about his family--one that makes him question whether being claimed as Poseidon's son is an honor or simply a cruel joke.","Fantasy, Young Adult, Mythology, Fiction, Middle Grade, Adventure, Greek Mythology",4.24,1189449,49973,279,2006-04-01,26500,218000
45156972,t.l. swan,the stopover,https://www.goodreads.com/book/show/45156972-the-stopover,Miles High Club #1,"A memorable night of passion refuses to stay just a memory in this sizzling and scandalous romance from bestselling author T L Swan.  I was upgraded to first class on a flight from London to New York.  The food, champagne, and service were impeccable.  The blue-eyed man sitting next to me, even better.  He was suave and intelligent.  We talked and laughed, and something clicked.  Fate took over and the plane was grounded, and we had an unexpected stopover for the night.  With no plans, we made our own.  We danced and laughed our way around Boston and had a night of crazy passion that no woman would ever forget.  That was twelve months ago, and I haven’t heard from him—until today.  I started a new job and met the CEO. You can imagine my surprise to see those naughty blue eyes dance with delight when he saw me across the mahogany desk.  But I’m not that carefree girl anymore. My life has changed, I have responsibilities.  I just got an email.  He wants to see me in his office for a private meeting at 8:00 a.m.  Naughty blue eyes have no place in the workplace.  What kind of private meeting does he have in mind?","Romance, Contemporary Romance, Contemporary, Audiobook, Adult, Fiction, Erotica",4.02,158915,12302,525,2019-09-26,25900,80800
57200226,t.l. swan,the casanova,https://www.goodreads.com/book/show/57200226-the-casanova,Miles High Club #3,"In T L Swan’s steamy third installment of the Miles High Club, Kate’s hot new pen pal is a welcome distraction from her horrible boss. But nobody is as distracting as Elliot Miles…and he knows it.  My favorite hobby is infuriating Elliot Miles. Just the sight of my boss’s handsome face triggers my sarcasm. God knows how he earns his Casanova reputation—if a million women want him with his personality, what the heck am I doing wrong?  Disgusted with my love life, I join a dating app under a fake name. I start chatting to a man named Edgar. He’s not my type and lives on the other side of the world, but we hit off a friendship, laugh and confide in each other.  But lately things are getting weird at work. Elliot’s being…attentive. His eyes linger a little longer than they should, and there’s a heat behind them that I haven’t felt before. And then, in the shock of all shocks, he tells me that my vulnerability is appealing. But when was I vulnerable?  Horror dawns…Has my boss been reading my emails to Edgar?  Damn it, why did I use my work email?  Oh no, does he know what I really think of him? I’d rather die than ever admit it.  Or, even worse: is it possible that the man I loathe in real life is the man I’m falling for online?","Romance, Contemporary Romance, Contemporary, Audiobook, Adult, Fiction, New Adult",4.33,87062,6256,507,2021-08-26,7646,44800
61229235,ana huang,king of wrath,https://www.goodreads.com/book/show/61229235-king-of-wrath,Kings of Sin #1,"She’s the wife he never wanted…and the weakness he never saw coming.  Ruthless. Meticulous. Arrogant.   Dante Russo thrives on control, both personally and professionally.  The billionaire CEO never planned to marry— until the threat of blackmail forces him into an engagement with a woman he barely knows.  Vivian Lau, jewelry heiress and daughter of his newest enemy.  It doesn’t matter how beautiful or charming she is. He'll do everything in his power to destroy the evidence and their betrothal.    There’s only one problem: now that he has her...he can't bring himself to let her go.  *** Elegant. Ambitious. Well-mannered.  Vivian Lau is the perfect daughter and her family’s ticket into the highest echelons of high society.  Marrying a blue-blooded Russo means opening doors that would otherwise remain closed to her new-money family.  While the rude, elusive Dante isn't her idea of a dream partner, she agrees to their arranged marriage out of duty.   Craving his touch was never part of the plan.   Neither was the worst thing she could possibly do: fall in love with her future husband.","Contemporary, Contemporary Romance, Adult, Fiction, Fantasy, New Adult, Dark",4.07,340820,33280,398,2022-10-18,31500,326000
