book_id,rating_tier,taxonomy_main_group,taxonomy_main_name,abs_share_subgroup,within_group_share,group_sum,mapping_confidence,modeled_mass,other_share,paratext_share,noise_share,unmapped_share
104659050,middle,Relationship Trajectory (Main Couple),"Meeting, First Impressions & Setup",0.00017365280343275988,0.00048658135437483827,0.3565612721356405,high,0.999097413250542,0.0004468529949471778,0.0009025867494580424,0.00039300842641396775,5.384456853320697e-05
104659050,middle,Relationship Trajectory (Main Couple),"Reconciliation, Commitments & HEA",0.02532399068192443,0.07095872592093135,0.3565612721356405,high,0.999097413250542,0.0004468529949471778,0.0009025867494580424,0.00039300842641396775,5.384456853320697e-05
104659050,middle,Relationship Trajectory (Main Couple),"Secrets, Misunderstandings & Hidden Information",0.05848283521737135,0.16387099203248823,0.3565612721356405,medium,0.999097413250542,0.0004468529949471778,0.0009025867494580424,0.00039300842641396775,5.384456853320697e-05
104659050,middle,"Sexuality, Attraction & Intimacy",Attraction & Sexual Tension,0.042681732277793934,0.19026233952066754,0.2241284766035577,high,0.999097413250542,0.0004468529949471778,0.0009025867494580424,0.00039300842641396775,5.384456853320697e-05
104659050,middle,"Sexuality, Attraction & Intimacy",Explicit Sexual Acts,0.10164204750163648,0.453089711201659,0.2241284766035577,high,0.999097413250542,0.0004468529949471778,0.0009025867494580424,0.00039300842641396775,5.384456853320697e-05
104659050,middle,"Sexuality, Attraction & Intimacy",Kissing & Non-Explicit Affection,0.08000717497137862,0.35664794927767357,0.2241284766035577,high,0.999097413250542,0.0004468529949471778,0.0009025867494580424,0.00039300842641396775,5.384456853320697e-05
104659050,middle,Social World Outside Couple,"Community, Norms & Social Events",0.0033357123689083897,0.0550478781082779,0.06054187216024681,high,0.999097413250542,0.0004468529949471778,0.0009025867494580424,0.00039300842641396775,5.384456853320697e-05
104659050,middle,Social World Outside Couple,Family & Kinship,0.040960532078935054,0.675954677072263,0.06054187216024681,high,0.999097413250542,0.0004468529949471778,0.0009025867494580424,0.00039300842641396775,5.384456853320697e-05
104659050,middle,Social World Outside Couple,Friends & Social Circles,0.016300321369773007,0.2689974448194592,0.06054187216024681,high,0.999097413250542,0.0004468529949471778,0.0009025867494580424,0.00039300842641396775,5.384456853320697e-05
104659050,middle,"Spaces, Time, Activities & Objects",Domestic Spaces & Routines,0.04307724981131748,0.5537108560045986,0.07772715378381034,high,0.999097413250542,0.0004468529949471778,0.0009025867494580424,0.00039300842641396775,5.384456853320697e-05
104659050,middle,"Spaces, Time, Activities & Objects",Public & Leisure Spaces,0.031894559601717276,0.40996962378774554,0.07772715378381034,high,0.999097413250542,0.0004468529949471778,0.0009025867494580424,0.00039300842641396775,5.384456853320697e-05
104659050,middle,"Spaces, Time, Activities & Objects","Time, Seasons & Temporal Framing",0.002825563248482517,0.03631952020765595,0.07772715378381034,high,0.999097413250542,0.0004468529949471778,0.0009025867494580424,0.00039300842641396775,5.384456853320697e-05
104659050,middle,"Work, Wealth, Status & Institutions",Hero's Elite Work & Business World,0.043081790121799156,0.7703026598059045,0.05587791307865656,high,0.999097413250542,0.0004468529949471778,0.0009025867494580424,0.00039300842641396775,5.384456853320697e-05
104659050,middle,"Work, Wealth, Status & Institutions",Heroine's Work & Professional Identity,0.0058051534322485655,0.10379617738260549,0.05587791307865656,high,0.999097413250542,0.0004468529949471778,0.0009025867494580424,0.00039300842641396775,5.384456853320697e-05
104659050,middle,"Work, Wealth, Status & Institutions","Law, Medicine, Education & Formal Institutions",0.003549207978027423,0.06345985944292247,0.05587791307865656,high,0.999097413250542,0.0004468529949471778,0.0009025867494580424,0.00039300842641396775,5.384456853320697e-05
104659050,middle,"Work, Wealth, Status & Institutions","Money, Housing & Economic Security",0.0013294472162851383,0.023770524016777577,0.05587791307865656,high,0.999097413250542,0.0004468529949471778,0.0009025867494580424,0.00039300842641396775,5.384456853320697e-05
104659050,middle,"Work, Wealth, Status & Institutions",Shared Workplaces & Professional Interaction,0.002162794557012187,0.03867077935178999,0.05587791307865656,high,0.999097413250542,0.0004468529949471778,0.0009025867494580424,0.00039300842641396775,5.384456853320697e-05
11266880,middle,"Conflict, Risk & Harm",Interpersonal Non-Romantic Conflict,0.0028824855096276003,0.05640291083344822,0.0510298499668911,high,0.9985243873432861,0.001215081706438026,0.0014756126567139196,0.0009711682007358878,0.00024391350570222845
11266880,middle,"Conflict, Risk & Harm","Violence, Threats & Coercion",0.048222776028013115,0.9435970891665518,0.0510298499668911,high,0.9985243873432861,0.001215081706438026,0.0014756126567139196,0.0009711682007358878,0.00024391350570222845
11266880,middle,Embodied & Sensory Experience,Body Parts & Physical Reactions,0.010988328040491886,0.48727458565616766,0.022517311281038968,high,0.9985243873432861,0.001215081706438026,0.0014756126567139196,0.0009711682007358878,0.00024391350570222845
11266880,middle,Embodied & Sensory Experience,Exercise & Physical Activity,0.011562259172454839,0.5127254143438325,0.022517311281038968,high,0.9985243873432861,0.001215081706438026,0.0014756126567139196,0.0009711682007358878,0.00024391350570222845
11266880,middle,"Emotions, Cognition & Inner Life",Ambivalence & Internal Conflict,0.011857204372033688,0.05591776355416844,0.21173428582707454,high,0.9985243873432861,0.001215081706438026,0.0014756126567139196,0.0009711682007358878,0.00024391350570222845
11266880,middle,"Emotions, Cognition & Inner Life","Beliefs, Values & Moral Reflection",0.02545505658360649,0.12004430307849655,0.21173428582707454,high,0.9985243873432861,0.001215081706438026,0.0014756126567139196,0.0009711682007358878,0.00024391350570222845
11266880,middle,"Emotions, Cognition & Inner Life",Negative Emotions & Distress,0.12713794767042857,0.5995738517727783,0.21173428582707454,high,0.9985243873432861,0.001215081706438026,0.0014756126567139196,0.0009711682007358878,0.00024391350570222845
11266880,middle,"Emotions, Cognition & Inner Life",Positive Emotions & Security,0.04759697671151047,0.22446408159455666,0.21173428582707454,high,0.9985243873432861,0.001215081706438026,0.0014756126567139196,0.0009711682007358878,0.00024391350570222845
11266880,middle,Relationship Trajectory (Main Couple),"Bonding, Everyday Intimacy & Growth",0.14679424427216048,0.42727679353812525,0.3430507695342477,high,0.9985243873432861,0.001215081706438026,0.0014756126567139196,0.0009711682007358878,0.00024391350570222845
11266880,middle,Relationship Trajectory (Main Couple),"Conflict, Distance & Breakup Threats",0.1307270598433512,0.38050973480250355,0.3430507695342477,medium,0.9985243873432861,0.001215081706438026,0.0014756126567139196,0.0009711682007358878,0.00024391350570222845
11266880,middle,Relationship Trajectory (Main Couple),"Meeting, First Impressions & Setup",0.00022362985076716777,0.0006509236520067449,0.3430507695342477,high,0.9985243873432861,0.001215081706438026,0.0014756126567139196,0.0009711682007358878,0.00024391350570222845
11266880,middle,Relationship Trajectory (Main Couple),"Reconciliation, Commitments & HEA",0.010802357666517512,0.031442627531391126,0.3430507695342477,high,0.9985243873432861,0.001215081706438026,0.0014756126567139196,0.0009711682007358878,0.00024391350570222845
11266880,middle,Relationship Trajectory (Main Couple),"Secrets, Misunderstandings & Hidden Information",0.055010436032706424,0.1601199204759734,0.3430507695342477,medium,0.9985243873432861,0.001215081706438026,0.0014756126567139196,0.0009711682007358878,0.00024391350570222845
11266880,middle,"Sexuality, Attraction & Intimacy",Attraction & Sexual Tension,0.03474442558718917,0.18955992890825973,0.18301946235605898,high,0.9985243873432861,0.001215081706438026,0.0014756126567139196,0.0009711682007358878,0.00024391350570222845
11266880,middle,"Sexuality, Attraction & Intimacy",Explicit Sexual Acts,0.0873112522733001,0.4763559763647499,0.18301946235605898,high,0.9985243873432861,0.001215081706438026,0.0014756126567139196,0.0009711682007358878,0.00024391350570222845
11266880,middle,"Sexuality, Attraction & Intimacy",Kissing & Non-Explicit Affection,0.061234249432130884,0.33408409472699035,0.18301946235605898,high,0.9985243873432861,0.001215081706438026,0.0014756126567139196,0.0009711682007358878,0.00024391350570222845
11266880,middle,Social World Outside Couple,"Community, Norms & Social Events",0.004364478379775077,0.076232751809679,0.05716752966124202,high,0.9985243873432861,0.001215081706438026,0.0014756126567139196,0.0009711682007358878,0.00024391350570222845
11266880,middle,Social World Outside Couple,Family & Kinship,0.034517980280160815,0.6029129702790516,0.05716752966124202,high,0.9985243873432861,0.001215081706438026,0.0014756126567139196,0.0009711682007358878,0.00024391350570222845
11266880,middle,Social World Outside Couple,Friends & Social Circles,0.01836955279402993,0.3208542779112694,0.05716752966124202,high,0.9985243873432861,0.001215081706438026,0.0014756126567139196,0.0009711682007358878,0.00024391350570222845
11266880,middle,"Spaces, Time, Activities & Objects",Domestic Spaces & Routines,0.04380545239657727,0.6478157649773513,0.06752045084626346,high,0.9985243873432861,0.001215081706438026,0.0014756126567139196,0.0009711682007358878,0.00024391350570222845
11266880,middle,"Spaces, Time, Activities & Objects",Public & Leisure Spaces,0.021302075978622045,0.3150251827275945,0.06752045084626346,high,0.9985243873432861,0.001215081706438026,0.0014756126567139196,0.0009711682007358878,0.00024391350570222845
11266880,middle,"Spaces, Time, Activities & Objects","Time, Seasons & Temporal Framing",0.002512703741425368,0.03715905229505431,0.06752045084626346,high,0.9985243873432861,0.001215081706438026,0.0014756126567139196,0.0009711682007358878,0.00024391350570222845
11266880,middle,"Work, Wealth, Status & Institutions",Hero's Elite Work & Business World,0.04767980397439728,0.7649232667998871,0.062240814364767146,high,0.9985243873432861,0.001215081706438026,0.0014756126567139196,0.0009711682007358878,0.00024391350570222845
11266880,middle,"Work, Wealth, Status & Institutions",Heroine's Work & Professional Identity,0.004752874586419439,0.07624998536668326,0.062240814364767146,high,0.9985243873432861,0.001215081706438026,0.0014756126567139196,0.0009711682007358878,0.00024391350570222845
11266880,middle,"Work, Wealth, Status & Institutions","Law, Medicine, Education & Formal Institutions",0.004580552083489134,0.07348542928848793,0.062240814364767146,high,0.9985243873432861,0.001215081706438026,0.0014756126567139196,0.0009711682007358878,0.00024391350570222845
11266880,middle,"Work, Wealth, Status & Institutions","Money, Housing & Economic Security",0.0018347965312287392,0.02943549342892049,0.062240814364767146,high,0.9985243873432861,0.001215081706438026,0.0014756126567139196,0.0009711682007358878,0.00024391350570222845
11266880,middle,"Work, Wealth, Status & Institutions",Shared Workplaces & Professional Interaction,0.003484766248136853,0.055905825116021206,0.062240814364767146,high,0.9985243873432861,0.001215081706438026,0.0014756126567139196,0.0009711682007358878,0.00024391350570222845
123257687,trash,"Conflict, Risk & Harm",Interpersonal Non-Romantic Conflict,0.0030656252954093625,0.13948344935800708,0.02194413977244013,high,0.9984404529926277,0.000817685656530287,0.0015595470073722802,0.0005933961870260821,0.00022428946950422277
123257687,trash,"Conflict, Risk & Harm","Violence, Threats & Coercion",0.01891279085015737,0.860516550641993,0.02194413977244013,high,0.9984404529926277,0.000817685656530287,0.0015595470073722802,0.0005933961870260821,0.00022428946950422277
123257687,trash,Embodied & Sensory Experience,Body Parts & Physical Reactions,0.007608744981964687,0.3206634686884399,0.023691126455940056,high,0.9984404529926277,0.000817685656530287,0.0015595470073722802,0.0005933961870260821,0.00022428946950422277
123257687,trash,Embodied & Sensory Experience,Exercise & Physical Activity,0.016119386610591074,0.6793365313115599,0.023691126455940056,high,0.9984404529926277,0.000817685656530287,0.0015595470073722802,0.0005933961870260821,0.00022428946950422277
123257687,trash,"Emotions, Cognition & Inner Life",Ambivalence & Internal Conflict,0.010977444859425022,0.051338404114039074,0.21349173600721036,high,0.9984404529926277,0.000817685656530287,0.0015595470073722802,0.0005933961870260821,0.00022428946950422277
123257687,trash,"Emotions, Cognition & Inner Life","Beliefs, Values & Moral Reflection",0.028313551792720222,0.13241447189693117,0.21349173600721036,high,0.9984404529926277,0.000817685656530287,0.0015595470073722802,0.0005933961870260821,0.00022428946950422277
123257687,trash,"Emotions, Cognition & Inner Life",Negative Emotions & Distress,0.12336237457730692,0.5769309269706471,0.21349173600721036,high,0.9984404529926277,0.000817685656530287,0.0015595470073722802,0.0005933961870260821,0.00022428946950422277
123257687,trash,"Emotions, Cognition & Inner Life",Positive Emotions & Security,0.051171835238606224,0.23931619701838272,0.21349173600721036,high,0.9984404529926277,0.000817685656530287,0.0015595470073722802,0.0005933961870260821,0.00022428946950422277
123257687,trash,Relationship Trajectory (Main Couple),"Bonding, Everyday Intimacy & Growth",0.15438538937214405,0.4165200344327334,0.37007732007440947,high,0.9984404529926277,0.000817685656530287,0.0015595470073722802,0.0005933961870260821,0.00022428946950422277
123257687,trash,Relationship Trajectory (Main Couple),"Conflict, Distance & Breakup Threats",0.13024681475537478,0.351395996650257,0.37007732007440947,medium,0.9984404529926277,0.000817685656530287,0.0015595470073722802,0.0005933961870260821,0.00022428946950422277
123257687,trash,Relationship Trajectory (Main Couple),"Meeting, First Impressions & Setup",0.00021723977900770273,0.0005860963955231246,0.37007732007440947,high,0.9984404529926277,0.000817685656530287,0.0015595470073722802,0.0005933961870260821,0.00022428946950422277
123257687,trash,Relationship Trajectory (Main Couple),"Reconciliation, Commitments & HEA",0.022199799158304053,0.05989336910326151,0.37007732007440947,high,0.9984404529926277,0.000817685656530287,0.0015595470073722802,0.0005933961870260821,0.00022428946950422277
123257687,trash,Relationship Trajectory (Main Couple),"Secrets, Misunderstandings & Hidden Information",0.06360613148973188,0.17160450341822497,0.37007732007440947,medium,0.9984404529926277,0.000817685656530287,0.0015595470073722802,0.0005933961870260821,0.00022428946950422277
123257687,trash,"Sexuality, Attraction & Intimacy",Attraction & Sexual Tension,0.03228307804161587,0.21742153890163446,0.14824994444754613,high,0.9984404529926277,0.000817685656530287,0.0015595470073722802,0.0005933961870260821,0.00022428946950422277
123257687,trash,"Sexuality, Attraction & Intimacy",Explicit Sexual Acts,0.06296691713793047,0.42407245078590095,0.14824994444754613,high,0.9984404529926277,0.000817685656530287,0.0015595470073722802,0.0005933961870260821,0.00022428946950422277
123257687,trash,"Sexuality, Attraction & Intimacy",Kissing & Non-Explicit Affection,0.053231513159980835,0.3585060103124647,0.14824994444754613,high,0.9984404529926277,0.000817685656530287,0.0015595470073722802,0.0005933961870260821,0.00022428946950422277
123257687,trash,Social World Outside Couple,"Community, Norms & Social Events",0.004577084730561195,0.057590306638662415,0.07935270392707358,high,0.9984404529926277,0.000817685656530287,0.0015595470073722802,0.0005933961870260821,0.00022428946950422277
123257687,trash,Social World Outside Couple,Family & Kinship,0.05410327204168772,0.6807442314168688,0.07935270392707358,high,0.9984404529926277,0.000817685656530287,0.0015595470073722802,0.0005933961870260821,0.00022428946950422277
123257687,trash,Social World Outside Couple,Friends & Social Circles,0.020796294728829143,0.2616654619444687,0.07935270392707358,high,0.9984404529926277,0.000817685656530287,0.0015595470073722802,0.0005933961870260821,0.00022428946950422277
123257687,trash,"Spaces, Time, Activities & Objects",Domestic Spaces & Routines,0.04390741038543331,0.5977483671082505,0.07334011622155738,high,0.9984404529926277,0.000817685656530287,0.0015595470073722802,0.0005933961870260821,0.00022428946950422277
123257687,trash,"Spaces, Time, Activities & Objects",Public & Leisure Spaces,0.025722809656519626,0.35018616071063025,0.07334011622155738,high,0.9984404529926277,0.000817685656530287,0.0015595470073722802,0.0005933961870260821,0.00022428946950422277
123257687,trash,"Spaces, Time, Activities & Objects","Time, Seasons & Temporal Framing",0.0038244521938673253,0.052065472181119156,0.07334011622155738,high,0.9984404529926277,0.000817685656530287,0.0015595470073722802,0.0005933961870260821,0.00022428946950422277
123257687,trash,"Work, Wealth, Status & Institutions",Hero's Elite Work & Business World,0.053076120945975566,0.7785230661877109,0.06806907661694642,high,0.9984404529926277,0.000817685656530287,0.0015595470073722802,0.0005933961870260821,0.00022428946950422277
123257687,trash,"Work, Wealth, Status & Institutions",Heroine's Work & Professional Identity,0.005474574307927812,0.08030131630415605,0.06806907661694642,high,0.9984404529926277,0.000817685656530287,0.0015595470073722802,0.0005933961870260821,0.00022428946950422277
123257687,trash,"Work, Wealth, Status & Institutions","Law, Medicine, Education & Formal Institutions",0.005011876671944948,0.07351444537495153,0.06806907661694642,high,0.9984404529926277,0.000817685656530287,0.0015595470073722802,0.0005933961870260821,0.00022428946950422277
123257687,trash,"Work, Wealth, Status & Institutions","Money, Housing & Economic Security",0.00115546229977615,0.01694837596367788,0.06806907661694642,high,0.9984404529926277,0.000817685656530287,0.0015595470073722802,0.0005933961870260821,0.00022428946950422277
123257687,trash,"Work, Wealth, Status & Institutions",Shared Workplaces & Professional Interaction,0.0034573651313655426,0.05071279616950361,0.06806907661694642,high,0.9984404529926277,0.000817685656530287,0.0015595470073722802,0.0005933961870260821,0.00022428946950422277
123446478,middle,"Conflict, Risk & Harm",Interpersonal Non-Romantic Conflict,0.0017456831898178477,0.09367483368599437,0.01861035078837687,high,0.998647134318297,0.0007116415342263149,0.0013528656817031804,0.0006604475100356963,5.119402419058305e-05
123446478,middle,"Conflict, Risk & Harm","Violence, Threats & Coercion",0.016889879011119914,0.9063251663140057,0.01861035078837687,high,0.998647134318297,0.0007116415342263149,0.0013528656817031804,0.0006604475100356963,5.119402419058305e-05
123446478,middle,Embodied & Sensory Experience,Body Parts & Physical Reactions,0.006578785723147233,0.3505332313850479,0.018742546844291438,high,0.998647134318297,0.0007116415342263149,0.0013528656817031804,0.0006604475100356963,5.119402419058305e-05
123446478,middle,Embodied & Sensory Experience,Exercise & Physical Activity,0.012189151619491412,0.6494667686149521,0.018742546844291438,high,0.998647134318297,0.0007116415342263149,0.0013528656817031804,0.0006604475100356963,5.119402419058305e-05
123446478,middle,"Emotions, Cognition & Inner Life",Ambivalence & Internal Conflict,0.009848770424287572,0.047947726874029296,0.2051285222887368,high,0.998647134318297,0.0007116415342263149,0.0013528656817031804,0.0006604475100356963,5.119402419058305e-05
123446478,middle,"Emotions, Cognition & Inner Life","Beliefs, Values & Moral Reflection",0.027017817476578394,0.1315334683713134,0.2051285222887368,high,0.998647134318297,0.0007116415342263149,0.0013528656817031804,0.0006604475100356963,5.119402419058305e-05
123446478,middle,"Emotions, Cognition & Inner Life",Negative Emotions & Distress,0.11680336469618732,0.5686451797687775,0.2051285222887368,high,0.998647134318297,0.0007116415342263149,0.0013528656817031804,0.0006604475100356963,5.119402419058305e-05
123446478,middle,"Emotions, Cognition & Inner Life",Positive Emotions & Security,0.051736456973994004,0.25187362498587984,0.2051285222887368,high,0.998647134318297,0.0007116415342263149,0.0013528656817031804,0.0006604475100356963,5.119402419058305e-05
123446478,middle,Relationship Trajectory (Main Couple),"Bonding, Everyday Intimacy & Growth",0.17675591251467643,0.47357839626103837,0.37272980967928365,high,0.998647134318297,0.0007116415342263149,0.0013528656817031804,0.0006604475100356963,5.119402419058305e-05
123446478,middle,Relationship Trajectory (Main Couple),"Conflict, Distance & Breakup Threats",0.1284523266613298,0.34415961531821776,0.37272980967928365,medium,0.998647134318297,0.0007116415342263149,0.0013528656817031804,0.0006604475100356963,5.119402419058305e-05
123446478,middle,Relationship Trajectory (Main Couple),"Meeting, First Impressions & Setup",0.00022829580321990906,0.0006116681406797809,0.37272980967928365,high,0.998647134318297,0.0007116415342263149,0.0013528656817031804,0.0006604475100356963,5.119402419058305e-05
123446478,middle,Relationship Trajectory (Main Couple),"Reconciliation, Commitments & HEA",0.012337072025163997,0.033054457421609396,0.37272980967928365,high,0.998647134318297,0.0007116415342263149,0.0013528656817031804,0.0006604475100356963,5.119402419058305e-05
123446478,middle,Relationship Trajectory (Main Couple),"Secrets, Misunderstandings & Hidden Information",0.0554611391541906,0.14859586285845466,0.37272980967928365,medium,0.998647134318297,0.0007116415342263149,0.0013528656817031804,0.0006604475100356963,5.119402419058305e-05
123446478,middle,"Sexuality, Attraction & Intimacy",Attraction & Sexual Tension,0.04295450518665638,0.23406288603414746,0.1832686686793081,high,0.998647134318297,0.0007116415342263149,0.0013528656817031804,0.0006604475100356963,5.119402419058305e-05
123446478,middle,"Sexuality, Attraction & Intimacy",Explicit Sexual Acts,0.08621016508583516,0.4697667906494535,0.1832686686793081,high,0.998647134318297,0.0007116415342263149,0.0013528656817031804,0.0006604475100356963,5.119402419058305e-05
123446478,middle,"Sexuality, Attraction & Intimacy",Kissing & Non-Explicit Affection,0.054352272180271985,0.29617032331639914,0.1832686686793081,high,0.998647134318297,0.0007116415342263149,0.0013528656817031804,0.0006604475100356963,5.119402419058305e-05
123446478,middle,Social World Outside Couple,"Community, Norms & Social Events",0.004565682172249835,0.06985489565808559,0.06527109337966178,high,0.998647134318297,0.0007116415342263149,0.0013528656817031804,0.0006604475100356963,5.119402419058305e-05
123446478,middle,Social World Outside Couple,Family & Kinship,0.04134232732598877,0.6325372316041574,0.06527109337966178,high,0.998647134318297,0.0007116415342263149,0.0013528656817031804,0.0006604475100356963,5.119402419058305e-05
123446478,middle,Social World Outside Couple,Friends & Social Circles,0.019451506527627282,0.29760787273775696,0.06527109337966178,high,0.998647134318297,0.0007116415342263149,0.0013528656817031804,0.0006604475100356963,5.119402419058305e-05
123446478,middle,"Spaces, Time, Activities & Objects",Domestic Spaces & Routines,0.043527304678706746,0.5716398993579517,0.07604160964063615,high,0.998647134318297,0.0007116415342263149,0.0013528656817031804,0.0006604475100356963,5.119402419058305e-05
123446478,middle,"Spaces, Time, Activities & Objects",Public & Leisure Spaces,0.030239601892777475,0.39713377867543703,0.07604160964063615,high,0.998647134318297,0.0007116415342263149,0.0013528656817031804,0.0006604475100356963,5.119402419058305e-05
123446478,middle,"Spaces, Time, Activities & Objects","Time, Seasons & Temporal Framing",0.0023777165165739657,0.031226321966611247,0.07604160964063615,high,0.998647134318297,0.0007116415342263149,0.0013528656817031804,0.0006604475100356963,5.119402419058305e-05
123446478,middle,"Work, Wealth, Status & Institutions",Hero's Elite Work & Business World,0.04489990141969287,0.7625274117285954,0.058803338993811564,high,0.998647134318297,0.0007116415342263149,0.0013528656817031804,0.0006604475100356963,5.119402419058305e-05
123446478,middle,"Work, Wealth, Status & Institutions",Heroine's Work & Professional Identity,0.004794482968564365,0.08142389121132342,0.058803338993811564,high,0.998647134318297,0.0007116415342263149,0.0013528656817031804,0.0006604475100356963,5.119402419058305e-05
123446478,middle,"Work, Wealth, Status & Institutions","Law, Medicine, Education & Formal Institutions",0.0041857953162733,0.07108665203313022,0.058803338993811564,high,0.998647134318297,0.0007116415342263149,0.0013528656817031804,0.0006604475100356963,5.119402419058305e-05
123446478,middle,"Work, Wealth, Status & Institutions","Money, Housing & Economic Security",0.001375766152881625,0.023364403273289158,0.058803338993811564,high,0.998647134318297,0.0007116415342263149,0.0013528656817031804,0.0006604475100356963,5.119402419058305e-05
123446478,middle,"Work, Wealth, Status & Institutions",Shared Workplaces & Professional Interaction,0.003627053926042162,0.06159764175366175,0.058803338993811564,high,0.998647134318297,0.0007116415342263149,0.0013528656817031804,0.0006604475100356963,5.119402419058305e-05
127305713,top,"Conflict, Risk & Harm",Interpersonal Non-Romantic Conflict,0.004233765588333638,0.19127972995012596,0.022093927279664347,high,0.9981942446783573,0.0011933875651233272,0.0018057553216428005,0.0007904011514933274,0.0004029864136301078
127305713,top,"Conflict, Risk & Harm","Violence, Threats & Coercion",0.01790013009124279,0.8087202700498742,0.022093927279664347,high,0.9981942446783573,0.0011933875651233272,0.0018057553216428005,0.0007904011514933274,0.0004029864136301078
127305713,top,Embodied & Sensory Experience,Body Parts & Physical Reactions,0.008836056905126597,0.20525483405446704,0.04297146612394668,high,0.9981942446783573,0.0011933875651233272,0.0018057553216428005,0.0007904011514933274,0.0004029864136301078
127305713,top,Embodied & Sensory Experience,Exercise & Physical Activity,0.03421314554523731,0.794745165945533,0.04297146612394668,high,0.9981942446783573,0.0011933875651233272,0.0018057553216428005,0.0007904011514933274,0.0004029864136301078
127305713,top,"Emotions, Cognition & Inner Life",Ambivalence & Internal Conflict,0.009863413605134257,0.04864093455917111,0.20241392939418476,high,0.9981942446783573,0.0011933875651233272,0.0018057553216428005,0.0007904011514933274,0.0004029864136301078
127305713,top,"Emotions, Cognition & Inner Life","Beliefs, Values & Moral Reflection",0.02713679952381435,0.13382377974052653,0.20241392939418476,high,0.9981942446783573,0.0011933875651233272,0.0018057553216428005,0.0007904011514933274,0.0004029864136301078
127305713,top,"Emotions, Cognition & Inner Life",Negative Emotions & Distress,0.1154656592344579,0.5694131666273534,0.20241392939418476,high,0.9981942446783573,0.0011933875651233272,0.0018057553216428005,0.0007904011514933274,0.0004029864136301078
127305713,top,"Emotions, Cognition & Inner Life",Positive Emotions & Security,0.050314228276632275,0.24812211907294898,0.20241392939418476,high,0.9981942446783573,0.0011933875651233272,0.0018057553216428005,0.0007904011514933274,0.0004029864136301078
127305713,top,Relationship Trajectory (Main Couple),"Bonding, Everyday Intimacy & Growth",0.16823776353154363,0.4645806866880084,0.3614742758506494,high,0.9981942446783573,0.0011933875651233272,0.0018057553216428005,0.0007904011514933274,0.0004029864136301078
127305713,top,Relationship Trajectory (Main Couple),"Conflict, Distance & Breakup Threats",0.1313184496306047,0.3626297343922568,0.3614742758506494,medium,0.9981942446783573,0.0011933875651233272,0.0018057553216428005,0.0007904011514933274,0.0004029864136301078
127305713,top,Relationship Trajectory (Main Couple),"Meeting, First Impressions & Setup",0.00024685167515406826,0.0006816693133920547,0.3614742758506494,high,0.9981942446783573,0.0011933875651233272,0.0018057553216428005,0.0007904011514933274,0.0004029864136301078
127305713,top,Relationship Trajectory (Main Couple),"Reconciliation, Commitments & HEA",0.006729509575896812,0.018583224801710388,0.3614742758506494,high,0.9981942446783573,0.0011933875651233272,0.0018057553216428005,0.0007904011514933274,0.0004029864136301078
