topic_id,label,top_n,top_mean,top_median,top_q1,top_q3,top_std,middle_n,middle_mean,middle_median,middle_q1,middle_q3,middle_std,trash_n,trash_mean,trash_median,trash_q1,trash_q3,trash_std,cliffs_top_trash,cliffs_top_middle,cliffs_middle_trash,kruskal_stat,kruskal_p,mw_top_trash_stat,mw_top_trash_p,mw_top_middle_stat,mw_top_middle_p,mw_middle_trash_stat,mw_middle_trash_p,kruskal_p_adj,mw_top_trash_p_adj,mw_top_middle_p_adj,mw_middle_trash_p_adj,prevalence,mass,concentration_ratio,scene_summary,keywords,label_is_noise,primary_categories,secondary_categories,taxonomy_main_name,taxonomy_main_group,taxonomy_confidence,taxonomy_is_noise,taxonomy_secondary_name,taxonomy_secondary_group,radway_main_name,radway_phase_name,radway_phase,radway_confidence,radway_is_none,middle_relative,abs_cliffs_top_trash,mean_diff_top_trash,direction,tier
202,Hatred-fueled Argument,30,0.004194048921468728,0.004092852196087874,0.0036373338012062,0.004511945083101453,0.0008268457840343757,32,0.004577992562092318,0.004542874524277105,0.004175397562771201,0.005196432476160806,0.0007872102606233922,30,0.004506710835078984,0.004513819987095438,0.0041175682312238095,0.004870791097400131,0.0007326087901504383,-0.2911111111111111,-0.30625,0.06041666666666667,5.457129499766268,0.06531296286740063,319.0,0.05368525328679823,333.0,0.03905708366962146,509.0,0.6880901161436235,0.5524111230201433,0.32695841250741015,0.7958969899656057,0.91125447813615,1.0,0.004429549507428104,1.461340625809809,"She and he argue heatedly in the kitchen, fueled by long-standing hatred.","hated, hate, hates, despised, disliked, hating, represented, despise, history, hatred",False,"relationship_conflict, domestic_life","setting:kitchen, activity:arguing","Conflict, Distance & Breakup Threats",Relationship Trajectory (Main Couple),high,False,,,Hero and heroine are physically or emotionally separated,Initial Conflict & Isolation,I,medium,False,1.0064367734249602,0.2911111111111111,0.0003126619136102557,Trash ↑,Tier 2
75,Bedroom Encounter,30,0.00251291618905713,0.002424161624552003,0.0020023336171795005,0.0029125439518816413,0.0008992334539632221,32,0.0023500917778765265,0.0021334532261920855,0.0018102882581898351,0.0029652635956430268,0.0007731743079635516,30,0.002089564037706615,0.0018398953810021138,0.0014182724220457128,0.0026041186936260428,0.0008245709570095576,0.2911111111111111,0.125,0.23125,4.557430458158024,0.102415702943179,581.0,0.05368525328679823,540.0,0.4019681956154475,591.0,0.11959104393961408,0.5605279198717233,0.32695841250741015,0.8849716568130367,0.8824361808307414,0.9891304347826086,0.002318231996684361,2.418321188374706,"The couple finds themselves in the bedroom, surrounded by pillows and sheets, as they share an intimate moment.","bed, bedroom, couch, sheets, sofa, covers, pillows, mattress, flop, edge",False,"romance_core, physical_affection","setting:bedroom, activity:kissing",Kissing & Non-Explicit Affection,"Sexuality, Attraction & Intimacy",high,False,Domestic Spaces & Routines,"Spaces, Time, Activities & Objects",Hero treats heroine tenderly,Turning Point & Recognition,II,low,False,0.8800787524134174,0.2911111111111111,0.0004233521513505151,Top ↑,Tier 2
9,Marriage Ceremony Planning,30,0.004863123317793016,0.003759611174178495,0.0022935037946545693,0.005951106004822189,0.0036963815286838535,32,0.004081665357751994,0.003216795785682889,0.001864596679949902,0.004283995677991217,0.003147959454818574,30,0.00406538757659823,0.002216880701441856,0.0017740276696053983,0.004047309820012442,0.004268680377761723,0.2866666666666667,0.16041666666666668,0.175,4.107103202431006,0.12827849951013437,579.0,0.05745954602854528,557.0,0.2812249485360865,564.0,0.23952574967209073,0.5640964786150781,0.32695841250741015,0.8682050114794277,0.8824361808307414,0.9891304347826086,0.0043311806334761,4.472238740390678,"The couple plans their wedding ceremony, discussing details and arrangements.","married, wedding, marriage, marry, divorce, marrying, divorced, engaged, getting, ceremony",False,"romance_core, domestic_life","setting:wedding_planning, activity:planning","Reconciliation, Commitments & HEA",Relationship Trajectory (Main Couple),high,False,Public & Leisure Spaces,"Spaces, Time, Activities & Objects",Heroine's identity is restored,Commitment & Restoration,III,high,False,0.85561925185624,0.2866666666666667,0.000797735741194786,Top ↑,Tier 2
33,Business Discussion,30,0.0023105002926826304,0.0021845509735314104,0.0015881221362913766,0.002653045574488608,0.00101916469657322,32,0.002434784752448383,0.0021366685590091094,0.001889559310469744,0.0030429361391582773,0.0009464934237137844,30,0.0027978889391733646,0.0024959840822200026,0.0019456350083276338,0.0031864195702349424,0.001291334094812912,-0.28444444444444444,-0.10833333333333334,-0.17083333333333334,3.615883590462829,0.16399131740179806,322.0,0.0594279151689524,428.0,0.4681919118125999,398.0,0.25096807009750655,0.5836525173541298,0.32695841250741015,0.9021900323130436,0.8824361808307414,0.9891304347826086,0.0025126607503698707,2.8239648719941846,The couple discusses business matters at the dinner table.,"business, company, dollars, pay, job, million, thousand, paid, investment, cost",False,"domestic_life, work_or_school","setting:dinner_table, activity:discussion",Hero's Elite Work & Business World,"Work, Wealth, Status & Institutions",high,False,,,None of the above,Not a narrative function,NA,high,True,0.856042507893096,0.28444444444444444,0.00048738864649073427,Trash ↑,Tier 2
233,Admiring Intelligence,30,0.002226140082044345,0.001951163379065187,0.0015784158503964417,0.002489397096133274,0.0010175389010706319,32,0.0024613405839819594,0.002459432817907673,0.0018287030680697455,0.0032746194476171615,0.0009392301454312273,30,0.002873647747125063,0.0028342916095474256,0.0018235909374706807,0.004061407434306941,0.0012828297293907746,-0.2777777777777778,-0.19375,-0.16458333333333333,4.175958391771815,0.12393733600801815,325.0,0.06567125768912659,387.0,0.19259314917535064,401.0,0.2688375633590584,0.5605279198717233,0.32695841250741015,0.7958969899656057,0.8824361808307414,0.9456521739130435,0.0025190927561141844,2.0824731264464327,He admired her intelligence as they discussed their shared interests over dinner.,"loved, liked, adored, attractive, proud, intelligent, looked, excellent, pieces, stunning",False,"romance_core, social_setting","setting:restaurant, activity:discussing","Bonding, Everyday Intimacy & Growth",Relationship Trajectory (Main Couple),high,False,,,Hero treats heroine tenderly,Turning Point & Recognition,II,medium,False,0.8677415982352751,0.2777777777777778,0.0006475076650807182,Trash ↑,Tier 2
160,Emotional Panic Attack,30,0.0024706666583471618,0.002181172631003923,0.0015849266656570225,0.0028439724239171706,0.001351429170687824,32,0.0029148533436420985,0.002561458861451222,0.0018048104694566415,0.0039482754835545005,0.0015297463585522122,30,0.0035016313212429336,0.003287167946213989,0.001831109951891569,0.005158393035118329,0.00198690972858796,-0.2777777777777778,-0.1625,-0.15833333333333333,3.815509583917674,0.14841323138326074,325.0,0.06567125768912659,402.0,0.27498363751687716,404.0,0.2875617147663595,0.5798095289349909,0.32695841250741015,0.8682050114794277,0.8824361808307414,0.9347826086956522,0.0029613505041766307,2.6261956761551404,"She gasps repeatedly, tears streaming down her cheeks, as panic surges through her body.","gasped, tears, panic, cheeks, stomach, tear, hips, winced, wiped, belly",False,"romance_core, relationship_conflict","setting:bedroom, activity:gasping",Negative Emotions & Distress,"Emotions, Cognition & Inner Life",high,False,,,None of the above,Not a narrative function,NA,high,True,0.7792296668256417,0.2777777777777778,0.0010309646628957718,Trash ↑,Tier 2
44,Mother-player Relationship Struggles,30,0.002235291873460281,0.0019043529414152316,0.00150439126985557,0.0025343829478072823,0.0010439363227677776,32,0.0020180854607392356,0.0018660316457968801,0.0015116454873685902,0.002198371769030134,0.0008770929891273757,30,0.0017562240648916392,0.001608516450551504,0.001336604274139148,0.0020304468565302373,0.0006305562929820874,0.2777777777777778,0.13541666666666666,0.15625,3.562120149602606,0.1684594729389471,575.0,0.06567125768912659,545.0,0.3635925552629117,555.0,0.293994119732533,0.5836525173541298,0.32695841250741015,0.8716791045562524,0.8824361808307414,0.9456521739130435,0.002003524053197969,2.492343192585203,the player struggles with his mother's expectations and emotional state in their home.,"mothera, moma, stepmother, died, mamaa, moms, motherhood, telling, tell, traumatizing",False,"romance_core, relationship_conflict","setting:home, activity:arguing",Family & Kinship,Social World Outside Couple,high,False,"Conflict, Distance & Breakup Threats",Relationship Trajectory (Main Couple),Hero and heroine are physically or emotionally separated,Initial Conflict & Isolation,I,medium,False,0.9798769478216746,0.2777777777777778,0.00047906780856864185,Top ↑,Tier 2
85,Pride In Accomplishments,30,0.00586880322178113,0.005835478663314267,0.005044567129412744,0.006424187826006036,0.001217677923711921,32,0.006234157594706339,0.0062136067663730275,0.005722566439651409,0.006796876137800897,0.0009552521230673337,30,0.006430065563893333,0.006244451102817593,0.005734627223244748,0.006765215859741409,0.0012242410355161974,-0.2777777777777778,-0.22708333333333333,-0.0625,3.9566123188405413,0.1383033027666829,325.0,0.06567125768912659,371.0,0.12643295506807567,450.0,0.6777509024772345,0.5785125957191736,0.32695841250741015,0.7958969899656057,0.91125447813615,1.0,0.006178903332617791,1.8229383977115425,She proudly reflects on her achievements.,"did, tried, thought, try, trya, course, dida, really, wona, hoped",False,"romance_core, domestic_life","setting:home, activity:reflecting",Positive Emotions & Security,"Emotions, Cognition & Inner Life",high,False,,,Heroine's identity is restored,Commitment & Restoration,III,high,False,0.9950605048477843,0.2777777777777778,0.000561262342112203,Trash ↑,Tier 2
37,Insane Arguments,30,0.0028477273654072656,0.002602901521297406,0.002287208796062871,0.003206510938378458,0.0009784751672559271,32,0.0023662485507426937,0.0023823051930130868,0.0018602548314129068,0.0028208713122973646,0.000749282517073922,30,0.00245216281025751,0.002231103882597343,0.0018961530900420747,0.0027265233281906377,0.00084333412959679,0.27555555555555555,0.25833333333333336,-0.0125,4.267028985507238,0.11842037410416018,574.0,0.06786886081944325,604.0,0.08192766721389186,474.0,0.9382476885285457,0.5605279198717233,0.32695841250741015,0.7958969899656057,0.9752089611069429,0.9891304347826086,0.0025512680314533636,2.4175051209725744,"The couple, exasperated, argues ridiculously in the kitchen.","ridiculous, insane, bullshit, fool, dumbass, outrageous, assholes, insanity, idiots, stupidest",False,"relationship_conflict, domestic_life","setting:kitchen, activity:arguing","Conflict, Distance & Breakup Threats",Relationship Trajectory (Main Couple),high,False,Domestic Spaces & Routines,"Spaces, Time, Activities & Objects",Hero and heroine are physically or emotionally separated,Initial Conflict & Isolation,I,medium,False,0.915249801806046,0.27555555555555555,0.00039556455514975575,Top ↑,Tier 2
19,Adrenaline-fueled game,30,0.0033082702437427546,0.0027537800542741997,0.0022718211760052636,0.004222283057104415,0.0017718122602057111,32,0.0027815594876949503,0.002485878052753848,0.0014777405000598784,0.0040034831747843905,0.0017501899790937719,30,0.002595247511147917,0.0022765319114891143,0.0008622714717987993,0.003817731495698121,0.0019506761782572823,0.27555555555555555,0.20416666666666666,0.07708333333333334,3.6789825853202274,0.15889823825040567,574.0,0.06786886081944325,578.0,0.1696355912946409,517.0,0.6071572556153206,0.5798095289349909,0.32695841250741015,0.7958969899656057,0.8824361808307414,0.8152173913043478,0.0028925590897060714,3.0200100399401415,She feels her heart race and stomach flutter as he traces her veins with his fingers during intense foreplay.,"stomach, chest, blood, veins, temples, spine, belly, adrenaline, heartbeat, beating",False,"sexual_content, romance_core","setting:bedroom, activity:foreplay, sexual:touching",Explicit Sexual Acts,"Sexuality, Attraction & Intimacy",high,False,,,Heroine responds sexually and emotionally,Commitment & Restoration,III,high,False,0.902714782403913,0.27555555555555555,0.0007130227325948374,Top ↑,Tier 2
229,Fascinated Gaze,30,0.0037893007053993425,0.003571095661892327,0.002747971888670849,0.004761241620268337,0.0019145963772379078,32,0.003929849140806623,0.004057660000674151,0.0028383466489473245,0.004718299825109018,0.001537073367164506,30,0.0047817722957034774,0.004770131360051338,0.002920999810229863,0.006652708988943851,0.0021548650218543995,-0.2733333333333333,-0.08958333333333333,-0.24166666666666667,4.192283193080868,0.12292982725426974,327.0,0.07012659407128821,437.0,0.549405685546141,364.0,0.10375367752098567,0.5605279198717233,0.32695841250741015,0.9422307507116318,0.8824361808307414,0.9565217391304348,0.0041618191580314835,2.195318456170376,"She looks at him, her gaze widening with fascination.","widens, narrowed, gaze, widened, widen, tilts, narrows, brows, tilted, furrowed",False,"romance_core, physical_affection","setting:face_to_face, activity:staring",Attraction & Sexual Tension,"Sexuality, Attraction & Intimacy",high,False,,,Heroine interprets hero's behaviour as purely sexual interest,Initial Conflict & Isolation,I,medium,False,0.8506390305290414,0.2733333333333333,0.000992471590304135,Trash ↑,Tier 2
264,Schoolyard Argument,30,0.004251234371344876,0.004169925415136437,0.003785218393117979,0.005066248939938111,0.000922812144730445,32,0.005020827168876934,0.0037993111580583907,0.003411619199079532,0.004135262160106038,0.006636488966925303,30,0.0038155122043964412,0.0035996925986873244,0.003106855368780504,0.0044020814031303515,0.0008926917543859676,0.27111111111111114,0.29791666666666666,0.00625,4.87260402057035,0.0874837680974276,572.0,0.07244559577423665,623.0,0.044723970184021127,483.0,0.971908492263774,0.5605279198717233,0.32695841250741015,0.7958969899656057,0.9947433717699922,1.0,0.004376835507351102,9.363098351229615,The daughter and her friends argue loudly in the schoolyard.,"lilliea, rubya, daughtera, holds, daughter, squeeze, starts, dumpling, eleanora, school",False,"relationship_conflict, social_setting","setting:school, activity:arguing",Family & Kinship,Social World Outside Couple,high,False,"Conflict, Distance & Breakup Threats",Relationship Trajectory (Main Couple),Hero and heroine are physically or emotionally separated,Initial Conflict & Isolation,I,medium,False,0.9111220678324466,0.27111111111111114,0.00043572216694843504,Top ↑,Tier 2
209,Clan Heir's Obsession,30,0.002665695101718654,0.0020821901450695833,0.0017011732142292863,0.0024682198022485968,0.002489733777905414,32,0.002041518702395926,0.0019980358822511736,0.0017497944080885422,0.0023586817845100048,0.0005637681742683936,30,0.0021003981164622403,0.001887625670018437,0.0014289078931544615,0.002214571103756566,0.0019021894405775624,0.26666666666666666,0.09791666666666667,0.19583333333333333,3.5416520570360035,0.17019234701415356,570.0,0.0772719759293395,527.0,0.5124712646622136,574.0,0.18782788273669704,0.5837597502585467,0.33549731321219556,0.9155085613496836,0.8824361808307414,0.9565217391304348,0.0022642542937184396,6.019987337449924,"The eldest son of a powerful clan is consumed by an unwarranted obsession with his adoptive sister, leading to intense, often inappropriate interactions.","fitzpatricka, brennana, eldest, clan, ireland, unwarranted, obsession, wing, adoptive, squash",False,,,Family & Kinship,Social World Outside Couple,medium,False,"Secrets, Misunderstandings & Hidden Information",Relationship Trajectory (Main Couple),None of the above,Not a narrative function,NA,high,True,0.9595837301525743,0.26666666666666666,0.0005652969852564136,Top ↑,Tier 2
156,Trust Assurance Conversation,30,0.0025436856314136804,0.0025713715033760876,0.002204491924776938,0.0027244778312691224,0.0005847168300507086,32,0.0023874067678217115,0.002406839167360018,0.0020587804201725635,0.0026281992798369634,0.00046558445909377705,30,0.0022414767812104276,0.0024007920323080483,0.0018708958720685715,0.002655409938818177,0.0005798556370177623,0.2577777777777778,0.2125,0.07708333333333334,3.501352851799936,0.17365643800070085,566.0,0.08771037748098136,582.0,0.1527976041779375,517.0,0.6071572556153206,0.5860670895635861,0.3624657768189952,0.7958969899656057,0.8824361808307414,0.9782608695652174,0.0023907814016197607,1.8077223165284868,"The couple, sitting at a table, reassures each other about their trust and commitment.","trust, trusted, trustworthy, issues, forgave, able, instincts, circle, gut, cana",False,"romance_core, relationship_conflict","setting:table, activity:conversation","Bonding, Everyday Intimacy & Growth",Relationship Trajectory (Main Couple),high,False,,,Hero treats heroine tenderly,Turning Point & Recognition,II,low,False,0.9360137462045367,0.2577777777777778,0.00030220885020325284,Top ↑,Tier 2
350,Sisters Reflecting On Childhood,30,0.00435868742911725,0.0040900577350829245,0.003167579650498906,0.004474885577698403,0.002838684956019942,32,0.003541304665257033,0.0036528132847395414,0.003046105359626952,0.004001881629610996,0.0006540777588879722,30,0.0035654462211838086,0.0033427482706425895,0.002777493611649335,0.003918469620721531,0.001088077479539114,0.24444444444444444,0.24583333333333332,0.11041666666666666,3.857594086021493,0.14532291058797178,560.0,0.10546994652177778,598.0,0.09790548272224751,533.0,0.4595973861839423,0.5798095289349909,0.3848531027337211,0.7958969899656057,0.8824361808307414,1.0,0.0038157147695354,4.831730730700012,"The sisters sit together, reflecting on their shared childhood experiences and its lasting impact on their lives.","didn, wasn, won, sell, childhood, months, guarded, defensive, sister, problemsa",False,"romance_core, domestic_life","setting:home, activity:reflecting_on_past","Beliefs, Values & Moral Reflection","Emotions, Cognition & Inner Life",high,False,,,Heroine's social identity is destroyed,Initial Conflict & Isolation,I,high,False,0.8930957536607749,0.24444444444444444,0.0007932412079334418,Top ↑,Tier 2
